#       time         integral Re         integral Im         integral Re         integral Im
#       r =            32.000000           32.000000           50.000000           50.000000
 139.5000000   -1.2706446926e-04    8.2178532701e-20    1.8381721653e-04   -8.3650881879e-20
 139.7500000   -1.4470534798e-04    7.7878589383e-20    1.9102350291e-04   -7.4168897593e-20
 140.0000000   -1.5358439765e-04    6.5713780489e-20    1.8781343961e-04   -6.2657044395e-20
 140.2500000   -1.5172240277e-04    5.2157234560e-20    1.7821204085e-04   -3.6521032171e-20
 140.5000000   -1.3853651443e-04    3.3321260070e-20    1.6522738859e-04   -1.6509516900e-20
 140.7500000   -1.1517032886e-04    2.7263364080e-21    1.5026768620e-04    7.1113234249e-21
 141.0000000   -8.4357238495e-05   -2.1328154161e-20    1.3319482537e-04    3.8253536114e-20
 141.2500000   -4.9804371297e-05   -4.1652692670e-20    1.1294093837e-04    7.1574991670e-20
 141.5000000   -1.5257360684e-05   -6.1588856956e-20    8.8457772221e-05    1.0015625641e-19
 141.7500000    1.6455514749e-05   -7.5087591523e-20    5.9674846313e-05    1.0682939383e-19
 142.0000000    4.4057968827e-05   -7.7047983725e-20    2.8133053834e-05    1.1483006566e-19
 142.2500000    6.7881040428e-05   -7.4101488835e-20   -2.9506707023e-06    1.0805930801e-19
 142.5000000    8.9277001895e-05   -5.7497350228e-20   -2.9255465039e-05    6.9509692933e-20
 142.7500000    1.0957477252e-04   -3.7811821667e-20   -4.6418104754e-05    3.8576679390e-20
 143.0000000    1.2896182826e-04   -1.4397724796e-20   -5.1258259660e-05    5.2744396278e-22
 143.2500000    1.4575028309e-04    2.3078726831e-21   -4.2772312448e-05   -5.9292319232e-20
 143.5000000    1.5638420270e-04    2.2320447779e-20   -2.2569832028e-05   -7.3903495401e-20
 143.7500000    1.5629290866e-04    2.5209425343e-20    5.3903950295e-06   -8.2029717739e-20
 144.0000000    1.4137625182e-04    2.6940535843e-20    3.5679387737e-05   -7.8770858770e-20
 144.2500000    1.0964201927e-04    1.4085819544e-20    6.2612261200e-05   -6.7495611539e-20
 144.5000000    6.2410825627e-05   -4.7930075866e-21    8.1421149244e-05   -5.2800928903e-20
 144.7500000    4.6119568359e-06   -3.1178589249e-20    8.9041989885e-05   -3.7428294206e-20
 145.0000000   -5.6013781962e-05   -4.3451952674e-20    8.4323399481e-05   -8.7706768143e-21
 145.2500000   -1.1061294254e-04   -5.2170352320e-20    6.7690526813e-05   -4.1001792001e-21
 145.5000000   -1.5130891910e-04   -6.0689847340e-20    4.0509912115e-05    1.3438014340e-20
 145.7500000   -1.7302742649e-04   -4.7717742480e-20    4.5078350291e-06    5.5398043381e-20
 146.0000000   -1.7449234941e-04   -3.1955699585e-20   -3.8465781449e-05    5.9351785764e-20
 146.2500000   -1.5811587388e-04   -8.0120326391e-21   -8.6246680617e-05    7.8414059582e-20
 146.5000000   -1.2888871880e-04    1.1678891983e-20   -1.3591903464e-04    7.1899650367e-20
 146.7500000   -9.2708097291e-05    3.3602768050e-20   -1.8348093948e-04    6.3690341614e-20
 147.0000000   -5.4741627062e-05    5.4214858450e-20   -2.2393772493e-04    5.3238887110e-20
 147.2500000   -1.8361886639e-05    6.0064815452e-20   -2.5193634780e-04    3.0029910028e-20
 147.5000000    1.5066971299e-05    7.4474327572e-20   -2.6277145510e-04   -3.6728305538e-21
 147.7500000    4.5606751018e-05    6.3440642929e-20   -2.5340042569e-04   -2.0058751807e-20
 148.0000000    7.3712556121e-05    6.5727590528e-20   -2.2310509509e-04   -3.6803840698e-20
 148.2500000    9.9230668219e-05    6.9362829600e-20   -1.7361790476e-04   -5.1012284922e-20
 148.5000000    1.2084862493e-04    6.9643801205e-20   -1.0877171421e-04   -5.6386640536e-20
 148.7500000    1.3620388475e-04    4.9569509066e-20   -3.3894181618e-05   -7.9540033342e-20
 149.0000000    1.4258100991e-04    4.6960309995e-20    4.4824188406e-05   -6.8617895297e-20
 149.2500000    1.3790007037e-04    3.3194861379e-20    1.2087316588e-04   -6.8015539790e-20
 149.5000000    1.2160243421e-04    1.6028821567e-20    1.8789632985e-04   -3.8188188846e-20
 149.7500000    9.5098470241e-05   -4.2254970629e-21    2.4017391325e-04   -2.9752600959e-20
 150.0000000    6.1618584675e-05   -3.3790508969e-20    2.7315235162e-04   -1.3419893915e-20
 150.2500000    2.5528083073e-05   -5.6349074904e-20    2.8396410808e-04   -8.3697171682e-21
 150.5000000   -8.6557103264e-06   -8.4709007442e-20    2.7181312339e-04    3.5063158653e-20
 150.7500000   -3.7227527383e-05   -1.0158866182e-19    2.3810739220e-04    3.9103063528e-20
 151.0000000   -5.7960399043e-05   -1.0096240854e-19    1.8629164067e-04    5.3326834826e-20
 151.2500000   -7.0320801433e-05   -9.8884143105e-20    1.2141951455e-04    4.6878031373e-20
 151.5000000   -7.5238424664e-05   -9.1024040280e-20    4.9557018727e-05    3.4067330130e-20
 151.7500000   -7.4569478864e-05   -6.6778316701e-20   -2.2886379729e-05    9.9023600586e-21
 152.0000000   -7.0458665905e-05   -4.4534861343e-20   -8.9823818923e-05   -2.4862722768e-21
 152.2500000   -6.4793176298e-05   -2.0736203035e-20   -1.4609389877e-04   -1.1836437578e-20
 152.5000000   -5.8870780288e-05    4.6384669837e-21   -1.8793563015e-04   -2.2216662461e-20
 152.7500000   -5.3309548164e-05    2.4828601568e-20   -2.1326307814e-04   -2.1138102953e-20
 153.0000000   -4.8146619010e-05    4.0898420273e-20   -2.2168446792e-04   -2.1329220449e-20
 153.2500000   -4.3032577136e-05    5.3549579056e-20   -2.1426698745e-04   -8.2547907618e-21
 153.5000000   -3.7431549338e-05    6.2875478238e-20   -1.9312816257e-04    2.9654140617e-20
 153.7500000   -3.0772767350e-05    6.4428916966e-20   -1.6099714455e-04    3.8326457255e-20
 154.0000000   -2.2544959137e-05    6.5286005328e-20   -1.2089443430e-04    4.6027922348e-20
 154.2500000   -1.2359105130e-05    7.9423064833e-20   -7.6012848610e-05    5.1476018206e-20
 154.5000000   -1.5113437393e-08    7.5255677209e-20   -2.9770485126e-05    5.9027686060e-20
 154.7500000    1.4406752930e-05    7.5866847359e-20    1.4099487650e-05    6.5223204225e-20
 155.0000000    3.0438398105e-05    3.7360032419e-20    5.1602432206e-05    4.1835124769e-20
 155.2500000    4.7137943869e-05    2.7010239340e-20    7.8815020121e-05    2.4244340637e-20
 155.5000000    6.3076878785e-05    8.7798016504e-21    9.2511680217e-05    2.0409927136e-20
 155.7500000    7.6443249012e-05   -6.2387545074e-21    9.0950358978e-05   -1.1624388535e-20
 156.0000000    8.5274192799e-05   -3.3508007402e-20    7.4570934383e-05   -1.2515358990e-20
 156.2500000    8.7790396768e-05   -3.9864134315e-20    4.6334466095e-05   -4.6441163688e-20
 156.5000000    8.2767644149e-05   -4.1056295448e-20    1.1509830534e-05   -4.4851206228e-20
 156.7500000    6.9859847944e-05   -3.6985946449e-20   -2.3128693835e-05   -6.8161957221e-20
 157.0000000    4.9791389569e-05   -2.7054040533e-20   -5.0547753131e-05   -6.7334595663e-20
 157.2500000    2.4363406263e-05   -1.0629471204e-20   -6.4856162606e-05   -7.1677733318e-20
 157.5000000   -3.7394067362e-06   -2.6327090946e-21   -6.2514337283e-05   -6.9125829430e-20
 157.7500000   -3.1310274739e-05   -2.8933097616e-21   -4.3051410895e-05   -6.2941426505e-20
 158.0000000   -5.5083564242e-05    2.1098275499e-22   -9.1240618129e-06   -5.8866721883e-20
 158.2500000   -7.2214978517e-05    4.3404234692e-21    3.4069652022e-05   -3.8197423542e-20
 158.5000000   -8.0694890697e-05   -5.7321806992e-21    7.9840232535e-05   -1.9791704947e-20
 158.7500000   -7.9628076456e-05   -1.9995178453e-20    1.2123429707e-04    1.0776922611e-20
 159.0000000   -6.9340503046e-05   -4.7430368303e-20    1.5214224192e-04    3.0360630408e-20
 159.2500000   -5.1305034016e-05   -5.1265849707e-20    1.6806937930e-04    6.6188459376e-20
 159.5000000   -2.7907318462e-05   -6.3119723155e-20    1.6649305873e-04    6.2194055897e-20
 159.7500000   -2.0965658369e-06   -5.5658644049e-20    1.4687058667e-04    9.8058746101e-20
 160.0000000    2.3019452955e-05   -4.3325277718e-20    1.1045305790e-04    1.0330043455e-19
 160.2500000    4.4571521637e-05   -3.7533578789e-20    6.0066406831e-05    9.0453763871e-20
 160.5000000    6.0260807604e-05   -1.1449058557e-20   -5.1588782929e-08    7.6457357381e-20
 160.7500000    6.8583442931e-05    6.9193916734e-21   -6.4380157975e-05    5.5608560847e-20
 161.0000000    6.8927609181e-05    3.9425495946e-20   -1.2632329190e-04    1.4605760720e-20
 161.2500000    6.1546510157e-05    7.4659745276e-20   -1.7863450016e-04   -1.2891041160e-20
 161.5000000    4.7431066361e-05    1.0266063619e-19   -2.1414045651e-04   -4.1837787257e-20
 161.7500000    2.8118963332e-05    1.1144444127e-19   -2.2673079887e-04   -8.5089174481e-20
 162.0000000    5.4793053499e-06    1.0775740001e-19   -2.1245665868e-04   -8.7434696807e-20
 162.2500000   -1.8494810220e-05    9.1985799301e-20   -1.7049698440e-04   -8.2716997795e-20
 162.5000000   -4.1866030035e-05    8.6688237390e-20   -1.0374160229e-04   -8.7929764403e-20
 162.7500000   -6.2897451745e-05    3.6692336106e-20   -1.8805715850e-05   -6.7646158410e-20
 163.0000000   -8.0162374996e-05   -1.1007938646e-20    7.4591488393e-05   -4.5419091568e-20
 163.2500000   -9.2620002225e-05   -4.7211540257e-20    1.6481783507e-04    1.3137308338e-20
 163.5000000   -9.9654719145e-05   -7.7430722780e-20    2.3990796373e-04    4.1905150778e-20
 163.7500000   -1.0107406209e-04   -1.1411385650e-19    2.8927818763e-04    5.1710407587e-20
 164.0000000   -9.7062850831e-05   -1.3487231586e-19    3.0529973464e-04    8.7135806725e-20
 164.2500000   -8.8099004000e-05   -1.3374135317e-19    2.8447847266e-04    1.0600663347e-19
 164.5000000   -7.4847170334e-05   -1.2269271021e-19    2.2805313483e-04    1.1376370061e-19
 164.7500000   -5.8054339186e-05   -1.1619310422e-19    1.4191533658e-04    1.1784506145e-19
 165.0000000   -3.8472701661e-05   -8.0962422104e-20    3.5859300599e-05    9.1594639806e-20
 165.2500000   -1.6827906251e-05   -4.3035932524e-20   -7.7728580485e-05    8.3204029865e-20
 165.5000000    6.1624284788e-06   -1.9445310141e-20   -1.8554581359e-04    5.5215262315e-20
 165.7500000    2.9730304293e-05    1.1336303500e-20   -2.7516769102e-04    3.6854928795e-20
 166.0000000    5.2982098820e-05    5.7232910926e-20   -3.3669629515e-04    1.0767752538e-20
 166.2500000    7.4836455973e-05    7.4215407115e-20   -3.6402717773e-04   -2.2568511490e-20
 166.5000000    9.4004822082e-05    8.7409002509e-20   -3.5555723238e-04   -3.9553993284e-20
 166.7500000    1.0903631715e-04    9.4887723373e-20   -3.1424394862e-04   -8.9033326738e-20
 167.0000000    1.1843479709e-04    1.1283498358e-19   -2.4702458734e-04   -1.0932737589e-19
 167.2500000    1.2083872230e-04    1.3439560134e-19   -1.6369729723e-04   -1.2892912656e-19
 167.5000000    1.1523754637e-04    1.2926434150e-19   -7.5439185227e-05   -1.5282994167e-19
 167.7500000    1.0118604485e-04    1.1878210199e-19    6.8211010344e-06   -1.6008586661e-19
 168.0000000    7.8973915215e-05    1.1326715960e-19    7.3948870812e-05   -1.6022669411e-19
 168.2500000    4.9713620289e-05    9.2669774270e-20    1.1985708941e-04   -1.4631822080e-19
 168.5000000    1.5323475663e-05    6.1071442558e-20    1.4229536011e-04   -1.4970703113e-19
 168.7500000   -2.1598484772e-05    5.3010489941e-20    1.4305271306e-04   -8.7186542623e-20
 169.0000000   -5.7996222894e-05    1.6900437288e-20    1.2751953823e-04   -4.1296423395e-20
 169.2500000   -9.0645749666e-05   -1.7580845040e-20    1.0363977538e-04   -3.6251190345e-21
 169.5000000   -1.1647905735e-04   -4.8785406468e-20    8.0387472721e-05    3.8861668961e-20
 169.7500000   -1.3290606990e-04   -9.9001706149e-20    6.6007815661e-05    1.0190906506e-19
 170.0000000   -1.3810111460e-04   -1.1910531635e-19    6.6343978449e-05    1.2349904773e-19
 170.2500000   -1.3122440438e-04   -1.4701086824e-19    8.3594509755e-05    1.3130380700e-19
 170.5000000   -1.1255354338e-04   -1.5560999232e-19    1.1578813880e-04    1.4415995148e-19
 170.7500000   -8.3505466056e-05   -1.7904500135e-19    1.5712387864e-04    1.3352227309e-19
 171.0000000   -4.6536808034e-05   -1.6645856945e-19    1.9913290356e-04    1.0817824107e-19
 171.2500000   -4.9218315824e-06   -1.5396602255e-19    2.3242509638e-04    9.0722119356e-20
 171.5000000    3.7577923571e-05   -1.3914692678e-19    2.4864219857e-04    6.8380798192e-20
 171.7500000    7.7120407143e-05   -1.2164179461e-19    2.4219110831e-04    3.4034863291e-20
 172.0000000    1.1021719131e-04   -9.0409380461e-20    2.1138711535e-04    1.1857272189e-20
 172.2500000    1.3413374590e-04   -5.5847557883e-20    1.5877942731e-04   -1.5398432392e-20
 172.5000000    1.4719221925e-04    1.4787145919e-21    9.0619831735e-05   -3.2788767397e-20
 172.7500000    1.4892375090e-04    7.9528246018e-22    1.5621485212e-05   -9.8363277813e-21
 173.0000000    1.4004128902e-04    4.6393355233e-20   -5.6703924174e-05   -5.3079094233e-20
 173.2500000    1.2223729027e-04    7.7395050616e-20   -1.1777331866e-04   -4.6622949552e-20
 173.5000000    9.7846117524e-05    7.7024654647e-20   -1.6137769511e-04   -1.3687409295e-20
 173.7500000    6.9439360438e-05    1.1737607589e-19   -1.8458195841e-04    7.7731196137e-21
 174.0000000    3.9435865114e-05    1.4018165217e-19   -1.8794449523e-04    2.8474451816e-20
 174.2500000    9.8030379069e-06    1.0874872427e-19   -1.7506766917e-04    4.3782669822e-21
 174.5000000   -1.8096800487e-05    1.1370721968e-19   -1.5162158474e-04    2.3461866551e-20
 174.7500000   -4.3495800331e-05    1.1472069203e-19   -1.2407505016e-04    2.2340894649e-20
 175.0000000   -6.6064481394e-05    1.2690285718e-19   -9.8405424240e-05   -1.1029374256e-20
 175.2500000   -8.5661843947e-05    7.0760066902e-20   -7.9040884911e-05   -1.8733417826e-20
 175.5000000   -1.0206447942e-04    8.8143099453e-20   -6.8223163899e-05   -1.9303526214e-20
 175.7500000   -1.1475255359e-04    4.6423159585e-20   -6.5881828210e-05   -6.3802767092e-20
 176.0000000   -1.2281829634e-04    4.9118631008e-20   -7.0002358418e-05   -5.6326605318e-20
 176.2500000   -1.2503470816e-04    5.5466932017e-20   -7.7369865626e-05   -7.8239369377e-20
 176.5000000   -1.2008334968e-04    3.7190221286e-20   -8.4496943163e-05   -7.7142734680e-20
 176.7500000   -1.0689815463e-04    1.7028081596e-20   -8.8512434215e-05   -8.4620344020e-20
 177.0000000   -8.5047119443e-05    3.9136965008e-20   -8.7805489042e-05   -6.5315673970e-20
 177.2500000   -5.5055287802e-05    3.3989898270e-20   -8.2284041770e-05   -4.2245664847e-20
 177.5000000   -1.8577378291e-05    3.8636320405e-20   -7.3205370389e-05   -3.6192176178e-20
 177.7500000    2.1642433948e-05    3.1179774282e-20   -6.2645423974e-05   -4.4130602668e-21
 178.0000000    6.2038753264e-05    6.3273436123e-21   -5.2765045390e-05   -1.1755425577e-20
 178.2500000    9.8682649812e-05   -4.4100203780e-20   -4.5080089878e-05    3.9110443530e-20
 178.5000000    1.2784411756e-04   -6.5998595576e-20   -3.9934989927e-05    1.7015131050e-20
 178.7500000    1.4654823378e-04   -9.8918936389e-20   -3.6318258890e-05    1.7678555750e-20
 179.0000000    1.5301376055e-04   -1.7098376439e-19   -3.2062583050e-05    7.1372791247e-20
 179.2500000    1.4688859582e-04   -1.8959680158e-19   -2.4370352226e-05    9.7143431979e-20
 179.5000000    1.2924115552e-04   -2.0446762199e-19   -1.0526540681e-05    8.9743021854e-20
 179.7500000    1.0231944264e-04   -2.1342782333e-19    1.1375960455e-05    9.8425600702e-20
 180.0000000    6.9137956243e-05   -2.1907459763e-19    4.1863892644e-05    1.1430131631e-19
 180.2500000    3.2985979378e-05   -1.7499142214e-19    7.9783325732e-05    9.5786377560e-20
 180.5000000   -3.0381273308e-06   -1.1936180696e-19    1.2232604746e-04    8.2725299086e-20
 180.7500000   -3.6375289516e-05   -9.1014127037e-20    1.6537170740e-04    6.4181253921e-20
 181.0000000   -6.5179457075e-05   -1.1554498236e-20    2.0408049883e-04    1.5034472922e-20
 181.2500000   -8.8305660301e-05    2.9391278128e-20    2.3363295271e-04   -3.5768401211e-20
 181.5000000   -1.0514810167e-04    9.8414201119e-20    2.4999173008e-04   -7.8814298677e-20
 181.7500000   -1.1539958908e-04    1.6461000172e-19    2.5055538573e-04   -1.0320631690e-19
 182.0000000   -1.1881929285e-04    1.5337324424e-19    2.3458788521e-04   -1.4444481180e-19
 182.2500000   -1.1508816534e-04    1.9038360544e-19    2.0334242831e-04   -1.5690520206e-19
 182.5000000   -1.0380312407e-04    1.8239559981e-19    1.5985232242e-04   -1.5949556985e-19
 182.7500000   -8.4620239646e-05    1.5113717714e-19    1.0842680652e-04   -1.4013385664e-19
 183.0000000   -5.7514581182e-05    1.1803286376e-19    5.3950849257e-05   -1.3424748431e-19
 183.2500000   -2.3090751707e-05    1.0063471578e-19    1.1280704199e-06   -6.7179576846e-20
 183.5000000    1.7138716696e-05    8.2528662744e-20   -4.6186971090e-05   -2.7833735808e-20
 183.7500000    6.0587022056e-05    9.3998374967e-20   -8.5448631448e-05    4.5646281893e-20
 184.0000000    1.0359801417e-04    4.7898552529e-20   -1.1560665113e-04    4.5957036847e-20
 184.2500000    1.4164893514e-04    8.8740711597e-20   -1.3701503598e-04    6.7733283793e-20
 184.5000000    1.6974061460e-04    4.9329878720e-20   -1.5111168648e-04    1.1888539617e-19
 184.7500000    1.8293097570e-04    5.8198117610e-20   -1.5995006571e-04    1.1513963801e-19
 185.0000000    1.7694268241e-04    2.7188352369e-20   -1.6567575067e-04    1.4073338164e-19
 185.2500000    1.4876259936e-04    2.4474246764e-20   -1.7003632880e-04    1.2378799226e-19
 185.5000000    9.7150112999e-05    2.7749531407e-20   -1.7400039709e-04    1.0699671696e-19
 185.7500000    2.2982044085e-05   -5.5758136347e-20   -1.7754522296e-04    9.4259117806e-20
 186.0000000   -7.0618556092e-05   -1.6588889080e-19   -1.7965270804e-04    6.8133755532e-20
 186.2500000   -1.7839690182e-04   -1.9714386824e-19   -1.7852603586e-04    6.2864039881e-20
 186.5000000   -2.9332289964e-04   -2.8656984728e-19   -1.7200238795e-04    1.6349699790e-20
 186.7500000   -4.0715939968e-04   -3.5215226761e-19   -1.5809339053e-04    1.2809667267e-21
 187.0000000   -5.1118599010e-04   -3.2793190229e-19   -1.3554476767e-04   -2.9736910377e-20
 187.2500000   -5.9700135615e-04   -3.2713861023e-19   -1.0428490522e-04    4.6062069398e-21
 187.5000000   -6.5731476912e-04   -2.7307731657e-19   -6.5642017776e-05   -3.8510582490e-20
 187.7500000   -6.8663555817e-04   -1.5625034562e-19   -2.2255946815e-05   -4.3645202744e-20
 188.0000000   -6.8177973469e-04    8.1973598704e-22    2.2314985322e-05   -6.1778035747e-20
 188.2500000   -6.4213470799e-04    9.8743263907e-20    6.4209812046e-05   -7.1914151877e-20
 188.5000000   -5.6965361547e-04    3.1076498359e-19    9.9958108360e-05   -9.9869108419e-20
 188.7500000   -4.6858557045e-04    4.2185430589e-19    1.2708238020e-04   -1.0300793573e-19
 189.0000000   -3.4498146457e-04    4.9952563483e-19    1.4446739445e-04   -7.4435139890e-20
 189.2500000   -2.0604140260e-04    5.3341527622e-19    1.5242003465e-04   -1.2595613604e-19
 189.5000000   -5.9385397868e-05    5.2009947782e-19    1.5242675586e-04   -8.2356738424e-20
 189.7500000    8.7667918271e-05    4.5845363587e-19    1.4669015110e-04   -1.0707475628e-19
 190.0000000    2.2873792722e-04    3.2933423515e-19    1.3757063464e-04   -8.2484331033e-20
 190.2500000    3.5887326466e-04    1.7411318251e-19    1.2706567595e-04   -7.3325063508e-20
 190.5000000    4.7485626000e-04   -2.3944319643e-20    1.1643295178e-04   -2.8444518218e-20
 190.7500000    5.7529808077e-04   -2.5487921384e-19    1.0601922642e-04   -1.2426139806e-20
 191.0000000    6.6051873208e-04   -4.3662330553e-19    9.5308928982e-05    4.8785949306e-20
 191.2500000    7.3222093126e-04   -5.7347067020e-19    8.3165643248e-05    7.9577080168e-20
 191.5000000    7.9298218555e-04   -6.0722956536e-19    6.8209942145e-05    1.7520577178e-19
 191.7500000    8.4560747352e-04   -6.3630982358e-19    4.9257966368e-05    1.5547981477e-19
 192.0000000    8.9240640088e-04   -5.5465812738e-19    2.5736156094e-05    1.9594011366e-19
 192.2500000    9.3448124375e-04   -3.9365498210e-19   -2.0099480320e-06    1.6982095524e-19
 192.5000000    9.7113056144e-04   -1.8039884398e-19   -3.2578130996e-05    1.4387917536e-19
 192.7500000    9.9947996996e-04    2.4576169309e-20   -6.3576663573e-05    1.1435415247e-19
 193.0000000    1.0144405623e-03    2.7793870873e-19   -9.1887569792e-05    6.8725939302e-20
 193.2500000    1.0090626179e-03    5.0703072207e-19   -1.1407541868e-04    1.0620482077e-20
 193.5000000    9.7529875897e-04    6.5178352941e-19   -1.2686223608e-04   -5.7976824178e-20
 193.7500000    9.0512310734e-04    7.4680543699e-19   -1.2758308114e-04   -1.5612400752e-19
 194.0000000    7.9188242165e-04    7.5409806806e-19   -1.1455483456e-04   -2.4452130991e-19
 194.2500000    6.3169540311e-04    6.7139608513e-19   -8.7324149743e-05   -2.9348673156e-19
 194.5000000    4.2468062384e-04    5.0105806446e-19   -4.6794316638e-05   -3.4259944306e-19
 194.7500000    1.7579192873e-04    2.7160258278e-19    4.7489909968e-06   -2.7514307090e-19
 195.0000000   -1.0492285092e-04    1.2464500307e-20    6.3692725280e-05   -2.8357478138e-19
 195.2500000   -4.0275090455e-04   -2.9522048920e-19    1.2522787884e-04   -2.6666035957e-19
 195.5000000   -6.9944239514e-04   -5.1490601142e-19    1.8357345964e-04   -1.2062142855e-19
 195.7500000   -9.7493736842e-04   -6.9854310593e-19    2.3232117966e-04   -1.0591350133e-19
 196.0000000   -1.2094877417e-03   -8.0557950979e-19    2.6492378910e-04    5.7165017492e-20
 196.2500000   -1.3858928533e-03   -8.5919146828e-19    2.7532690582e-04    1.7181577883e-19
 196.5000000   -1.4915311943e-03   -7.6020865804e-19    2.5870923631e-04    2.3181029686e-19
 196.7500000   -1.5198858004e-03   -6.4676903129e-19    2.1225866639e-04    3.4728891090e-19
 197.0000000   -1.4713265347e-03   -4.2734714704e-19    1.3588070455e-04    4.3158832176e-19
 197.2500000   -1.3530200488e-03   -1.8611258760e-19    3.2717765889e-05    4.2201886313e-19
 197.5000000   -1.1779704983e-03    6.3022994268e-20   -9.0642459854e-05    3.9175449586e-19
 197.7500000   -9.6332891092e-04    2.2714617435e-19   -2.2437048900e-04    4.0281208150e-19
 198.0000000   -7.2822316110e-04    4.2880588005e-19   -3.5606724623e-04    3.0936436972e-19
 198.2500000   -4.9143363892e-04    5.3070551008e-19   -4.7189566531e-04    2.0404179846e-19
 198.5000000   -2.6925880550e-04    5.7177965454e-19   -5.5808119874e-04    9.6932604320e-20
 198.7500000   -7.3876434353e-05    5.7096861849e-19   -6.0260894068e-04   -5.9848298150e-20
 199.0000000    8.7582527931e-05    5.2544440874e-19   -5.9688190565e-04   -1.1260774155e-19
 199.2500000    2.1315357750e-04    4.0740527004e-19   -5.3707969629e-04   -2.2720806426e-19
 199.5000000    3.0539255819e-04    3.1089712570e-19   -4.2498157266e-04   -3.3087183143e-19
 199.7500000    3.7012687778e-04    2.0461253369e-19   -2.6809272761e-04   -4.0271673278e-19
 200.0000000    4.1485560651e-04    7.8321441203e-20   -7.9023642402e-05   -3.9304417384e-19
