#       time         integral Re         integral Im         integral Re         integral Im
#       r =            32.000000           32.000000           50.000000           50.000000
  70.7500000   -1.4374000865e-06   -5.3179491460e-08   -7.1673003021e-05   -1.6452227344e-05
  71.0000000   -9.7437220967e-06    8.9319627250e-08    5.4773701772e-06   -1.3332998757e-05
  71.2500000   -1.4867187222e-05    1.9778292290e-07    7.7221037572e-05   -6.4566615712e-06
  71.5000000   -1.4610097849e-05    2.3332150737e-07    1.2520836623e-04    2.2273555593e-06
  71.7500000   -9.0640585713e-06    1.8541681747e-07    1.3697242653e-04    1.0151030344e-05
  72.0000000   -4.2452289830e-07    7.5143925924e-08    1.1007501331e-04    1.4885009059e-05
  72.2500000    7.9976865213e-06   -5.4119296752e-08    5.3417921764e-05    1.4945400232e-05
  72.5000000    1.3078273499e-05   -1.5353319055e-07   -1.5120844687e-05    1.0354153744e-05
  72.7500000    1.2964511857e-05   -1.8638690013e-07   -7.4258414145e-05    2.6994176737e-06
  73.0000000    7.6039114958e-06   -1.4082989373e-07   -1.0628395439e-04   -5.3812693165e-06
  73.2500000   -1.3487928873e-06   -3.4385116711e-08   -1.0289458850e-04   -1.1132934947e-05
  73.5000000   -1.1106004567e-05    9.1146832413e-08   -6.7621783582e-05   -1.2681269839e-05
  73.7500000   -1.8587879930e-05    1.8382389956e-07   -1.3881396620e-05   -9.7063717837e-06
  74.0000000   -2.1327277796e-05    2.0133176409e-07    4.0498445141e-05   -3.5275881061e-06
  74.2500000   -1.8255016752e-05    1.2958389143e-07    7.9915575527e-05    3.4291224477e-06
  74.5000000   -1.0165555291e-05   -8.3569316553e-09    9.6023629008e-05    8.5663481695e-06
  74.7500000    3.4182424617e-07   -1.5898270464e-07    8.9279000018e-05    1.0086319040e-05
  75.0000000    9.5604667368e-06   -2.5963639337e-07    6.6876615861e-05    7.6275115752e-06
  75.2500000    1.3905558663e-05   -2.6543950363e-07    3.8603978382e-05    2.3359900806e-06
  75.5000000    1.1294559539e-05   -1.6910140156e-07    1.2851620511e-05   -3.6350680025e-06
  75.7500000    2.1316919427e-06   -4.1089908892e-09   -5.5097332261e-06   -7.9842544885e-06
  76.0000000   -1.0576598372e-05    1.6962307933e-07   -1.5005047882e-05   -9.1353902810e-06
  76.2500000   -2.2128912863e-05    2.8991773669e-07   -1.6082045578e-05   -6.7902068424e-06
  76.5000000   -2.7787452132e-05    3.1497648678e-07   -9.6817995844e-06   -1.9655610681e-06
  76.7500000   -2.4586526104e-05    2.3595054653e-07    3.2133055381e-06    3.4675860922e-06
  77.0000000   -1.2603135733e-05    7.7202574339e-08    2.1085091940e-05    7.5325549212e-06
  77.2500000    4.8146130924e-06   -1.1271858227e-07    4.1229983654e-05    8.8753104116e-06
  77.5000000    2.1997171721e-05   -2.7484657352e-07    5.9812052448e-05    7.1993020477e-06
  77.7500000    3.2803093949e-05   -3.5520341515e-07    7.2888426137e-05    3.2728732702e-06
  78.0000000    3.2765241270e-05   -3.2020323877e-07    7.7911553007e-05   -1.4467832668e-06
  78.2500000    2.0793199235e-05   -1.6974186859e-07    7.4816483599e-05   -5.3893590808e-06
  78.5000000   -2.0694387627e-07    5.6581134927e-08    6.6015457682e-05   -7.4126286733e-06
  78.7500000   -2.4100699418e-05    2.8563537350e-07    5.5255606739e-05   -7.1212550018e-06
  79.0000000   -4.3501963007e-05    4.3189501421e-07    4.5910368365e-05   -4.8854832634e-06
  79.2500000   -5.2303212619e-05    4.2920629449e-07    3.9514207349e-05   -1.6027803629e-06
  79.5000000   -4.7834725583e-05    2.6137651486e-07    3.5153568352e-05    1.6708590164e-06
  79.7500000   -3.1815784169e-05   -2.3323715987e-08    2.9902491683e-05    4.0710372690e-06
  80.0000000   -9.7095720625e-06   -3.2400472221e-07    2.0107008938e-05    5.1429650941e-06
  80.2500000    1.1270816755e-05   -5.2411358122e-07    3.1064748912e-06    4.8824088593e-06
  80.5000000    2.4718082365e-05   -5.3932118422e-07   -2.1114161549e-05    3.6254449684e-06
  80.7500000    2.7163439901e-05   -3.5497489988e-07   -4.8909345254e-05    1.8604374089e-06
  81.0000000    1.9023672582e-05   -3.5060585118e-08   -7.3165356761e-05    4.7411930471e-08
  81.2500000    4.1149610351e-06    3.0251531181e-07   -8.5059304640e-05   -1.4923191533e-06
  81.5000000   -1.1955712798e-05    5.3357264790e-07   -7.7193803693e-05   -2.5961531650e-06
  81.7500000   -2.3843625851e-05    5.7688548295e-07   -4.7144063439e-05   -3.2128849511e-06
  82.0000000   -2.8220329647e-05    4.2381215127e-07    1.3507366230e-07   -3.3364072643e-06
  82.2500000   -2.4685087686e-05    1.3738044408e-07    5.2518138200e-05   -2.9666075791e-06
  82.5000000   -1.5629359934e-05   -1.7593659201e-07    9.4068309362e-05   -2.1179641473e-06
  82.7500000   -5.1936029887e-06   -4.0782841721e-07    1.1060560264e-04   -8.6242225834e-07
  83.0000000    2.2882874882e-06   -4.8628144074e-07    9.5290246039e-05    6.3006981610e-07
  83.2500000    3.8380361588e-06   -3.9753156355e-07    5.1749457438e-05    2.0901665519e-06
  83.5000000   -1.1198361430e-06   -1.8656504423e-07   -6.7695358137e-06    3.2018730646e-06
  83.7500000   -1.0545543709e-05    6.1985435045e-08   -6.1985330529e-05    3.6938379752e-06
  84.0000000   -2.0474943514e-05    2.5544702172e-07   -9.7010341322e-05    3.4312152134e-06
  84.2500000   -2.6389715227e-05    3.2679623367e-07   -1.0199032461e-04    2.4672376558e-06
  84.5000000   -2.4815811119e-05    2.5893068036e-07   -7.6826397673e-05    1.0306243334e-06
  84.7500000   -1.4620288409e-05    9.0269359259e-08   -3.0243347033e-05   -5.4722430172e-07
  85.0000000    2.4222131824e-06   -1.0134750385e-07    2.3991758533e-05   -1.9357319319e-06
  85.2500000    2.1978254531e-05   -2.3079777513e-07    7.1917749591e-05   -2.8977016794e-06
  85.5000000    3.8310795989e-05   -2.4087579955e-07    1.0342319148e-04   -3.3355388741e-06
  85.7500000    4.5893294488e-05   -1.2572379302e-07    1.1428155638e-04   -3.2778524072e-06
  86.0000000    4.1021835155e-05    6.7227489966e-08    1.0596198343e-04   -2.8214330950e-06
  86.2500000    2.2988512652e-05    2.5695953193e-07    8.3840622572e-05   -2.0644901111e-06
  86.5000000   -5.4924802856e-06    3.6127927170e-07    5.4833909751e-05   -1.0692321990e-06
  86.7500000   -3.8729745512e-05    3.2869745408e-07    2.5377145498e-05    1.2691348800e-07
  87.0000000   -6.9291838403e-05    1.5812847254e-07    2.4327641215e-07    1.4623074097e-06
  87.2500000   -8.9768122399e-05   -9.9638816740e-08   -1.7799097643e-05    2.7994812880e-06
  87.5000000   -9.4639986001e-05   -3.5825653336e-07   -2.7813741345e-05    3.9098786543e-06
  87.7500000   -8.1788071984e-05   -5.2432292075e-07   -3.0374372830e-05    4.5148583655e-06
  88.0000000   -5.3216153409e-05   -5.2939059989e-07   -2.7261518845e-05    4.3723415785e-06
  88.2500000   -1.4749726014e-05   -3.5567220456e-07   -2.1101604950e-05    3.3740302975e-06
  88.5000000    2.5266464333e-05   -4.6592490236e-08   -1.4768884340e-05    1.6121430758e-06
  88.7500000    5.7964056478e-05    3.0310260228e-07   -1.0505669506e-05   -6.1264314743e-07
  89.0000000    7.6120639070e-05    5.7670328501e-07   -9.0102794772e-06   -2.8481589979e-06
  89.2500000    7.5920391698e-05    6.7586546538e-07   -8.9765052607e-06   -4.5979628873e-06
  89.5000000    5.7834686373e-05    5.5772590218e-07   -7.5271227545e-06   -5.4503734061e-06
  89.7500000    2.6404381847e-05    2.5400530511e-07   -1.6035631153e-06   -5.1944362291e-06
  90.0000000   -1.0983322316e-05   -1.3689238483e-07    1.0180402341e-05   -3.8883285414e-06
  90.2500000   -4.5959449650e-05   -4.8336728609e-07    2.6124899233e-05   -1.8546493245e-06
  90.5000000   -7.1163444372e-05   -6.6767065482e-07    4.1342876802e-05    4.0365000902e-07
  90.7500000   -8.1847765865e-05   -6.2853948573e-07    4.9297058020e-05    2.3463262252e-06
  91.0000000   -7.6733325411e-05   -3.8299296701e-07    4.4467596791e-05    3.5534498203e-06
  91.2500000   -5.7986549088e-05   -1.9229688631e-08    2.4962186866e-05    3.8436808975e-06
  91.5000000   -3.0429509109e-05    3.3604074406e-07   -6.2336910926e-06    3.3114601821e-06
  91.7500000   -2.6821051025e-07    5.6298233827e-07   -4.2084206338e-05    2.2712391649e-06
  92.0000000    2.6309447392e-05    5.8990491199e-07   -7.4103551668e-05    1.1316249929e-06
  92.2500000    4.4351212778e-05    4.1610807595e-07   -9.5504107058e-05    2.4713140774e-07
  92.5000000    5.0960574608e-05    1.0931986775e-07   -1.0337050677e-04   -1.9904429179e-07
  92.7500000    4.5626545978e-05   -2.2017744263e-07   -9.8855902484e-05   -2.4147576834e-07
  93.0000000    3.0076294597e-05   -4.5896316498e-07   -8.5461479403e-05   -9.4964350557e-08
  93.2500000    7.7435450993e-06   -5.2957546931e-07   -6.6484400619e-05   -4.9477106839e-08
  93.5000000   -1.7000765817e-05   -4.1590618933e-07   -4.3130712330e-05   -3.3760340279e-07
  93.7500000   -3.9684935083e-05   -1.6633405021e-07   -1.4363145086e-05   -1.0247046683e-06
  94.0000000   -5.6481788815e-05    1.2615235085e-07    2.1459827921e-05   -1.9648819706e-06
  94.2500000   -6.4753855204e-05    3.5922828633e-07    6.4120914049e-05   -2.8427450128e-06
  94.5000000   -6.3358647499e-05    4.5842802867e-07    1.0969423683e-04   -3.2885664886e-06
  94.7500000   -5.2731977802e-05    4.0201435171e-07    1.5043446766e-04   -3.0243674280e-06
  95.0000000   -3.4787706405e-05    2.2435907662e-07    1.7664551198e-04   -1.9833382896e-06
  95.2500000   -1.2654501654e-05   -2.2544069389e-09    1.7981010610e-04   -3.5291343235e-07
  95.5000000    9.7574427021e-06   -1.9844311114e-07    1.5570793754e-04    1.4785739925e-06
  95.7500000    2.8363752130e-05   -3.0743041211e-07    1.0630633776e-04    3.0519590266e-06
  96.0000000    3.9638765689e-05   -3.1169278839e-07    3.9748163416e-05    3.9917519187e-06
  96.2500000    4.1344104396e-05   -2.3171390171e-07   -3.1529606704e-05    4.1226436109e-06
  96.5000000    3.3062772116e-05   -1.1052836141e-07   -9.3930871350e-05    3.5032777567e-06
  96.7500000    1.6358952156e-05    6.7502063201e-09   -1.3616149007e-04    2.3703855717e-06
  97.0000000   -5.5225831096e-06    8.9014222942e-08   -1.5204201299e-04    1.0264531689e-06
  97.2500000   -2.8362640402e-05    1.2567112086e-07   -1.4188367089e-04   -2.7302488404e-07
  97.5000000   -4.7898077825e-05    1.2389523872e-07   -1.1202723660e-04   -1.3820835606e-06
  97.7500000   -6.0734753042e-05    1.0059338116e-07   -7.2684946369e-05   -2.2563332198e-06
  98.0000000   -6.5018392061e-05    7.3589469647e-08   -3.4788252505e-05   -2.8930977253e-06
  98.2500000   -6.0714616862e-05    5.4949936544e-08   -6.9091346009e-06   -3.2647311896e-06
  98.5000000   -4.9454768456e-05    4.7587746929e-08    6.7150451726e-06   -3.2905329435e-06
  98.7500000   -3.4013814054e-05    4.5415751998e-08    6.4973728754e-06   -2.8675005520e-06
  99.0000000   -1.7579198061e-05    3.7006086914e-08   -3.6921228311e-06   -1.9440560818e-06
  99.2500000   -3.0189427899e-06    1.1976954599e-08   -1.8496372892e-05   -5.9394289023e-07
  99.5000000    7.6585295832e-06   -3.2115857829e-08   -3.2915009017e-05    9.5589321560e-07
  99.7500000    1.3543381040e-05   -8.5812710613e-08   -4.3406560812e-05    2.3680585371e-06
 100.0000000    1.4772430530e-05   -1.2969412537e-07   -4.8148301669e-05    3.2976471251e-06
 100.2500000    1.2293109161e-05   -1.4257413831e-07   -4.6760818116e-05    3.5139732060e-06
 100.5000000    7.5767140576e-06   -1.1255687417e-07   -3.9887725029e-05    2.9879576887e-06
 100.7500000    2.3656143963e-06   -4.5097397940e-08   -2.8819510797e-05    1.9051860150e-06
 101.0000000   -1.5437726708e-06    3.7025778060e-08   -1.5101472611e-05    5.9701410013e-07
 101.2500000   -2.5344489744e-06    1.0283041171e-07   -4.7838155336e-09   -5.8118063182e-07
 101.5000000    5.4150952771e-07    1.2715580961e-07    1.6080585900e-05   -1.3718851149e-06
 101.7500000    8.0441409690e-06    1.0236161552e-07    3.4016718947e-05   -1.6861701081e-06
 102.0000000    1.9295897124e-05    4.1624053677e-08    5.5657645233e-05   -1.5981704198e-06
 102.2500000    3.2525398083e-05   -2.7564317062e-08    8.2792732432e-05   -1.2760205795e-06
 102.5000000    4.5091584176e-05   -7.5872077468e-08    1.1558066410e-04   -8.9117930743e-07
 102.7500000    5.3991503010e-05   -8.4203485788e-08    1.5117495187e-04   -5.5301201344e-07
 103.0000000    5.6559553298e-05   -5.0253056864e-08    1.8334117842e-04   -2.9441817164e-07
 103.2500000    5.1190230636e-05    1.1954116678e-08    2.0353691875e-04   -1.0121689185e-07
 103.5000000    3.7881930607e-05    7.7790544068e-08    2.0329913916e-04    4.6034080029e-08
 103.7500000    1.8420337297e-05    1.2023313570e-07    1.7715443735e-04    1.4977668888e-07
 104.0000000   -3.8987606385e-06    1.1851247817e-07    1.2494662450e-04    2.0401078484e-07
 104.2500000   -2.4975737490e-05    6.5851693962e-08    5.2625774377e-05    2.1911674311e-07
 104.5000000   -4.0868355934e-05   -2.5660687578e-08   -2.8895570173e-05    2.3608523282e-07
 104.7500000   -4.8735135891e-05   -1.2601633680e-07   -1.0648170513e-04    3.1232059766e-07
 105.0000000   -4.7479969449e-05   -1.9617623524e-07   -1.6817690193e-04    4.8376752789e-07
 105.2500000   -3.7912954427e-05   -2.0334005264e-07   -2.0611996119e-04    7.2748029399e-07
 105.5000000   -2.2406949986e-05   -1.3635706563e-07   -2.1804334341e-04    9.5153204862e-07
 105.7500000   -4.1952393467e-06   -1.3116217189e-08   -2.0699114514e-04    1.0241485877e-06
 106.0000000    1.3443586709e-05    1.2500542272e-07   -1.7955046698e-04    8.3154751007e-07
 106.2500000    2.7866548780e-05    2.2958565088e-07   -1.4338832956e-04    3.3784809232e-07
 106.5000000    3.7453974770e-05    2.6434535753e-07   -1.0504190615e-04   -3.8141472624e-07
 106.7500000    4.1675137530e-05    2.1794549788e-07   -6.8691683914e-05   -1.1490908002e-06
 107.0000000    4.0915062675e-05    1.0578903408e-07   -3.6169496870e-05   -1.7383976572e-06
 107.2500000    3.6196893220e-05   -3.7436674162e-08   -7.9272674238e-06   -1.9491575848e-06
 107.5000000    2.8915332712e-05   -1.6923985926e-07    1.5671068251e-05   -1.6804596817e-06
 107.7500000    2.0633590746e-05   -2.5061087987e-07    3.3440551229e-05   -9.7199366950e-07
 108.0000000    1.2931953186e-05   -2.5596756879e-07    4.3317141346e-05    2.9859392122e-09
 108.2500000    7.2669229351e-06   -1.8175847535e-07    4.3187598254e-05    9.9159559836e-07
 108.5000000    4.8143491122e-06   -5.1549226350e-08    3.2208792158e-05    1.7413944839e-06
 108.7500000    6.3078511060e-06    8.7275820762e-08    1.1962159453e-05    2.0750082018e-06
 109.0000000    1.1914740894e-05    1.7884439605e-07   -1.3177584776e-05    1.9318269406e-06
 109.2500000    2.1194878188e-05    1.8321745854e-07   -3.6772104420e-05    1.3668417127e-06
 109.5000000    3.3162405630e-05    9.8842125573e-08   -5.2008880369e-05    5.1772256291e-07
 109.7500000    4.6432895112e-05   -3.0944281116e-08   -5.3808697207e-05   -4.3697958376e-07
 110.0000000    5.9410325339e-05   -1.3494994066e-07   -4.0615467561e-05   -1.3098801575e-06
 110.2500000    7.0463479562e-05   -1.4909955210e-07   -1.5217299039e-05   -1.9242181523e-06
 110.5000000    7.8060947908e-05   -5.1870378562e-08    1.5737263071e-05   -2.1322422762e-06
 110.7500000    8.0867297484e-05    1.1961243878e-07    4.3445100255e-05   -1.8451076498e-06
 111.0000000    7.7831527000e-05    2.8314096891e-07    5.9410370322e-05   -1.0730566558e-06
 111.2500000    6.8305236370e-05    3.4909964626e-07    5.7954906249e-05    4.3560810191e-08
 111.5000000    5.2203219423e-05    2.6390550213e-07    3.8028637591e-05    1.2396021166e-06
 111.7500000    3.0171271689e-05    3.8254124900e-08    3.7399122649e-06    2.1827891351e-06
 112.0000000    3.6812941089e-06   -2.5274222370e-07   -3.6619495590e-05    2.5740933521e-06
 112.2500000   -2.5034800685e-05   -4.9720137760e-07   -7.2812539442e-05    2.2557718185e-06
 112.5000000   -5.3254440708e-05   -5.9017046978e-07   -9.5476146613e-05    1.2820006109e-06
 112.7500000   -7.8191280415e-05   -4.7633662223e-07   -9.8603032752e-05   -8.1039079117e-08
 113.0000000   -9.7451096908e-05   -1.7584058473e-07   -8.0867321229e-05   -1.4307944607e-06
 113.2500000   -1.0936266199e-04    2.1697627692e-07   -4.5411898696e-05   -2.3546790794e-06
 113.5000000   -1.1308402225e-04    5.6351979801e-07    1.6810819800e-06   -2.5632509322e-06
 113.7500000   -1.0849282363e-04    7.3125121300e-07    5.3517625070e-05   -1.9852873844e-06
 114.0000000   -9.5969535100e-05    6.4690810128e-07    1.0424031120e-04   -7.9433919841e-07
 114.2500000   -7.6216547174e-05    3.3088632844e-07    1.4996323202e-04    6.4099232171e-07
 114.5000000   -5.0207277073e-05   -1.0446012280e-07    1.8865202471e-04    1.8679467596e-06
 114.7500000   -1.9261588446e-05   -4.9594535089e-07    2.1928730681e-04    2.4889975552e-06
 115.0000000    1.4842703276e-05   -6.9527390143e-07    2.4089257687e-04    2.2881355076e-06
 115.2500000    4.9840810873e-05   -6.3125381847e-07    2.5194153030e-04    1.3043084719e-06
 115.5000000    8.3115436867e-05   -3.4001082808e-07    2.5037847308e-04   -1.7386946150e-07
 115.7500000    1.1200014606e-04    5.1338147512e-08    2.3416444580e-04   -1.6940584602e-06
 116.0000000    1.3418300756e-04    3.8043316785e-07    2.0204877092e-04   -2.7811945889e-06
 116.2500000    1.4809727474e-04    5.1938913866e-07    1.5422081220e-04   -3.0872419506e-06
 116.5000000    1.5318035183e-04    4.2715565719e-07    9.2593141974e-05   -2.4990441759e-06
 116.7500000    1.4991359542e-04    1.6214080884e-07    2.0635677711e-05   -1.1688892392e-06
 117.0000000    1.3961611917e-04   -1.4854950315e-07   -5.7149910232e-05    5.3870504238e-07
 117.2500000    1.2404216881e-04   -3.6760045969e-07   -1.3591217806e-04    2.1607782631e-06
 117.5000000    1.0490059228e-04   -4.0679440071e-07   -2.1105638032e-04    3.2693573412e-06
 117.7500000    8.3448015532e-05   -2.6137464790e-07   -2.7860398314e-04    3.5836739958e-06
 118.0000000    6.0285810666e-05   -6.0178851681e-09   -3.3525558888e-04    3.0344458571e-06
 118.2500000    3.5419724488e-05    2.4344702286e-07   -3.7823560824e-04    1.7717525035e-06
 118.5000000    8.5498290215e-06    3.8350738016e-07   -4.0507542923e-04    1.2156288976e-07
 118.7500000   -2.0514239461e-05    3.6690586282e-07   -4.1349224743e-04   -1.4974038450e-06
 119.0000000   -5.1445962103e-05    2.1822117043e-07   -4.0145734293e-04   -2.6807566489e-06
 119.2500000   -8.3118497350e-05    1.6385870271e-08   -3.6746387690e-04   -3.1473959148e-06
 119.5000000   -1.1351764247e-04   -1.4535950942e-07   -3.1094256528e-04   -2.8207773709e-06
 119.7500000   -1.3987748244e-04   -2.0246510174e-07   -2.3274359628e-04   -1.8520479307e-06
 120.0000000   -1.5902754109e-04   -1.4591819543e-07   -1.3558782538e-04   -5.6865018760e-07
 120.2500000   -1.6790838224e-04   -2.2565349782e-08   -2.4369771516e-05    6.3959273214e-07
 120.5000000   -1.6417786908e-04    8.9333958190e-08    9.3825671486e-05    1.4547988795e-06
 120.7500000   -1.4679229003e-04    1.1746778100e-07    2.1011707497e-04    1.7303068734e-06
 121.0000000   -1.1641910053e-04    2.9468985249e-08    3.1467537643e-04    1.5142502726e-06
 121.2500000   -7.5543317266e-05   -1.5052295734e-07    3.9793495145e-04    9.9406685609e-07
 121.5000000   -2.8184227514e-05   -3.4939572646e-07    4.5193569975e-04    3.9745955522e-07
 121.7500000    2.0759916259e-05   -4.7370199634e-07    4.7150074072e-04   -9.7364969392e-08
 122.0000000    6.6401798160e-05   -4.4809462430e-07    4.5500381600e-04   -4.0314476917e-07
 122.2500000    1.0475919894e-04   -2.4837956282e-07    4.0461288470e-04   -5.1178665618e-07
 122.5000000    1.3340105565e-04    8.3940847971e-08    3.2602983489e-04   -4.5552407803e-07
 122.7500000    1.5166199808e-04    4.5165557228e-07    2.2780941617e-04   -2.7570353215e-07
 123.0000000    1.6038299958e-04    7.3316802350e-07    1.2033034138e-04   -1.7520905183e-08
 123.2500000    1.6129529161e-04    8.2427931388e-07    1.4474739278e-05    2.5722269395e-07
 123.5000000    1.5627793106e-04    6.7606065496e-07   -7.9874830423e-05    4.6315744793e-07
 123.7500000    1.4674214044e-04    3.1582202096e-07   -1.5528060561e-04    5.0886342403e-07
 124.0000000    1.3332553904e-04   -1.5654868337e-07   -2.0777393758e-04    3.3695745824e-07
 124.2500000    1.1595398688e-04   -5.9713803401e-07   -2.3710554329e-04   -3.5298970038e-08
 124.5000000    9.4202352967e-05   -8.6380373483e-07   -2.4607497483e-04   -5.0237936799e-07
 124.7500000    6.7801832831e-05   -8.6509879024e-07   -2.3913086190e-04   -8.9887593329e-07
 125.0000000    3.7117089909e-05   -5.9537716231e-07   -2.2073530611e-04   -1.0625563243e-06
 125.2500000    3.4430778415e-06   -1.4190825783e-07   -1.9408220247e-04   -9.0541410592e-07
 125.5000000   -3.0970642765e-05    3.4142046190e-07   -1.6058991625e-04   -4.5958480504e-07
 125.7500000   -6.3188172492e-05    6.8684615980e-07   -1.2024072830e-04    1.2576565182e-07
 126.0000000   -9.0093189312e-05    7.7369909310e-07   -7.2492871846e-05    6.3968675051e-07
 126.2500000   -1.0901049731e-04    5.7446326756e-07   -1.7309947297e-05    8.9624830566e-07
 126.5000000   -1.1827834373e-04    1.6714830761e-07    4.4104353446e-05    8.1590538660e-07
 126.7500000   -1.1760719915e-04   -2.9231962398e-07    1.0907318052e-04    4.6355732037e-07
 127.0000000   -1.0811484471e-04   -6.2827818863e-07    1.7368503392e-04    2.2694746588e-08
 127.2500000   -9.2024482359e-05   -7.1225579793e-07    2.3332065574e-04   -2.8569287541e-07
 127.5000000   -7.2118741015e-05   -5.1284175459e-07    2.8326016916e-04   -3.0326991327e-07
 127.7500000   -5.1115782643e-05   -1.0881467645e-07    3.1923313189e-04   -6.7201171990e-09
 128.0000000   -3.1145169255e-05    3.4028008700e-07    3.3786850233e-04    4.8120526478e-07
 128.2500000   -1.3450616376e-05    6.5554871636e-07    3.3705614491e-04    9.4473446685e-07
 128.5000000    1.6382865185e-06    7.0894516255e-07    3.1622525117e-04    1.1642194650e-06
 128.7500000    1.4504912432e-05    4.7498076965e-07    2.7650081062e-04    1.0000147523e-06
 129.0000000    2.5905268413e-05    4.3104884490e-08    2.2066382517e-04    4.3954733884e-07
 129.2500000    3.6592762131e-05   -4.1524669355e-07    1.5285467458e-04   -4.0064276172e-07
 129.5000000    4.7000663198e-05   -7.1314286240e-07    7.8031797934e-05   -1.3067689499e-06
 129.7500000    5.7051908233e-05   -7.2262628208e-07    1.3008152291e-06   -2.0186052762e-06
 130.0000000    6.6137895440e-05   -4.2762073159e-07   -7.2693690171e-05   -2.2924294668e-06
 130.2500000    7.3272482693e-05    6.6413834130e-08   -1.4012568224e-04   -1.9745773290e-06
 130.5000000    7.7382642137e-05    5.7089641649e-07   -1.9801104218e-04   -1.0745737125e-06
 130.7500000    7.7651417092e-05    8.8622137271e-07   -2.4398012474e-04    1.9309992061e-07
 131.0000000    7.3801163777e-05    8.7945832801e-07   -2.7602395365e-04    1.4393319215e-06
 131.2500000    6.6215221468e-05    5.3709301567e-07   -2.9246194435e-04    2.2228250046e-06
 131.5000000    5.5849444423e-05   -2.7954897002e-08   -2.9224779009e-04    2.2339152763e-06
 131.7500000    4.3964263177e-05   -6.1771583438e-07   -2.7550008806e-04    1.4566812649e-06
 132.0000000    3.1779196018e-05   -1.0226377658e-06   -2.4394643144e-04    2.1302555187e-07
 132.2500000    2.0181491526e-05   -1.0985743778e-06   -2.0093844216e-04   -9.5940394356e-07
 132.5000000    9.5940365857e-06   -8.1802185093e-07   -1.5087908604e-04   -1.5526327485e-06
 132.7500000    3.6941783328e-08   -2.7714608217e-07   -9.8219750427e-05   -1.3346679900e-06
 133.0000000   -8.6650913219e-06    3.4221943133e-07   -4.6452740173e-05   -4.6127694367e-07
 133.2500000   -1.6634868412e-05    8.3928093083e-07    2.4260405916e-06    6.1222245180e-07
 133.5000000   -2.3768652745e-05    1.0635399157e-06    4.7730417570e-05    1.3706602402e-06
 133.7500000   -2.9710481434e-05    9.6140665352e-07    8.9296884702e-05    1.4949361021e-06
 134.0000000   -3.3980314695e-05    5.8559950125e-07    1.2653981700e-04    9.9481155845e-07
 134.2500000   -3.6193512237e-05    6.7983689291e-08    1.5786814936e-04    1.5892302756e-07
 134.5000000   -3.6269837797e-05   -4.3020405949e-07    1.8077739865e-04   -6.2808446077e-07
 134.7500000   -3.4534050577e-05   -7.7055988178e-07    1.9257143630e-04   -1.0827348943e-06
 135.0000000   -3.1654064400e-05   -8.7438155185e-07    1.9136211053e-04   -1.1265693480e-06
 135.2500000   -2.8428363591e-05   -7.3524676002e-07    1.7689875097e-04   -8.6249874532e-07
 135.5000000   -2.5496089206e-05   -4.0882908388e-07    1.5091276606e-04   -4.6978660783e-07
 135.7500000   -2.3077554024e-05    1.1085453548e-08    1.1691282473e-04   -9.8944556281e-08
 136.0000000   -2.0847290946e-05    4.1956437804e-07    7.9579814160e-05    1.7549278033e-07
 136.2500000   -1.7998413729e-05    7.2281479131e-07    4.3991329471e-05    3.3995357440e-07
 136.5000000   -1.3491911908e-05    8.5334527591e-07    1.4859842879e-05    4.0134408051e-07
 136.7500000   -6.4206565158e-06    7.7941107720e-07   -4.1231992931e-06    3.6190311500e-07
 137.0000000    3.6227955834e-06    5.1068360494e-07   -1.0801796833e-05    2.2425889560e-07
 137.2500000    1.6290086563e-05    9.9809017553e-08   -4.8877306134e-06    1.2234981686e-08
 137.5000000    3.0416339431e-05   -3.6311292284e-07    1.1960530587e-05   -2.1753997914e-07
 137.7500000    4.4181958080e-05   -7.6636872106e-07    3.6382218787e-05   -3.8717103436e-07
 138.0000000    5.5461046463e-05   -1.0027679449e-06    6.3886842450e-05   -4.2726446646e-07
 138.2500000    6.2269816817e-05   -1.0005343029e-06    8.9652306624e-05   -3.0835369658e-07
 138.5000000    6.3203344758e-05   -7.4873365323e-07    1.0935379742e-04   -5.8029060348e-08
 138.7500000    5.7754688979e-05   -3.0636753894e-07    1.1980914536e-04    2.4416307371e-07
 139.0000000    4.6443041232e-05    2.1105573412e-07    1.1929856189e-04    4.9320485224e-07
 139.2500000    3.0726867509e-05    6.6514350436e-07    1.0754843260e-04    5.9844602395e-07
 139.5000000    1.2730242376e-05    9.3750319689e-07    8.5494118151e-05    5.2265361368e-07
 139.7500000   -5.1476400494e-06    9.6641196291e-07    5.4991296637e-05    3.0267125280e-07
 140.0000000   -2.0648301797e-05    7.6371000892e-07    1.8603123206e-05    3.8040592532e-08
 140.2500000   -3.2006402376e-05    4.0611186828e-07   -2.0520343688e-05   -1.5210236818e-07
 140.5000000   -3.8174129522e-05    5.3219571835e-09   -5.8764657729e-05   -1.8503209640e-07
 140.7500000   -3.8890145302e-05   -3.3057686112e-07   -9.2309559737e-05   -5.3819833018e-08
 141.0000000   -3.4604714840e-05   -5.2952040980e-07   -1.1759630125e-04    1.7230082887e-07
 141.2500000   -2.6303031290e-05   -5.7065275555e-07   -1.3194438678e-04    3.8615913942e-07
 141.5000000   -1.5283688636e-05   -4.7950899598e-07   -1.3413238913e-04    4.9534249716e-07
